dt;encounter_no;ID;age;photo;Expr1005;side;facing;cell;aspect;aspect_letter;AutoMatch;off_square;tagged;pcb;scale;comments;image;image_no;gender
28-Jun-17;48805;Retrasadito;pup;17-0628-031\DSC_0348;17-0628-031\DSC_0348p55;R;R;17-0628-031\DSC_0348p55_FL;Flank;FL;L;7;TRUE;1;0,319892;RF;17-0628-031\DSC_0348p55;42389;unknown
28-Jun-17;48808;Achiote;pup;17-0628-032\DSC_0433;17-0628-032\DSC_0433p34;L;L;17-0628-032\DSC_0433p34_FL;Flank;FL;L;5;TRUE;1;0,2245206;LF;17-0628-032\DSC_0433p34;42384;unknown
28-Jun-17;48809;Futomaki;pup;17-0628-034\DSC_0510;17-0628-034\DSC_0510p54;L;L;17-0628-034\DSC_0510p54_FL;Flank;FL;L;6;TRUE;1;0,3228537;LF;17-0628-034\DSC_0510p54;42405;unknown
28-Jun-17;48813;Myrtle;pup;17-0628-037\DSC_0462;17-0628-037\DSC_0462p46;L;L;17-0628-037\DSC_0462p46_FL;Flank;FL;L;5;TRUE;1;0,2083818;LF;17-0628-037\DSC_0462p46;42385;unknown
28-Jun-17;48821;Chapuza;pup;17-0628-047\DSC_0481;17-0628-047\DSC_0481p45;R;R;17-0628-047\DSC_0481p45_FL;Flank;FL;L;6;TRUE;1;0,2073118;RF;17-0628-047\DSC_0481p45;42386;unknown
28-Jun-17;48823;Yotuel;pup;17-0628-049\DSC_0572;17-0628-049\DSC_0572p55;R;R;17-0628-049\DSC_0572p55_FL;Flank;FL;L;8;TRUE;1;0,2913875;RF;17-0628-049\DSC_0572p55;42387;unknown
28-Jun-17;48829;Toto;pup;17-0628-058\DSC_0681;17-0628-058\DSC_0681p36;R;R;17-0628-058\DSC_0681p36_FL;Flank;FL;L;23;TRUE;1;0,2284607;RF blond;17-0628-058\DSC_0681p36;42388;unknown
28-Jun-17;48836;Guisante;juv;17-0628-071\DSC_0919;17-0628-071\DSC_0919p55;R;R;17-0628-071\DSC_0919p55_FL;Flank;FL;L;11;TRUE;1;0,217691;RF;17-0628-071\DSC_0919p55;42390;unknown
28-Jun-17;48837;Arenita;pup;17-0628-072\DSC_0880;17-0628-072\DSC_0880p63;R;R;17-0628-072\DSC_0880p63_FL;Flank;FL;L;27;TRUE;1;0,3582788;RF;17-0628-072\DSC_0880p63;42391;unknown
28-Jun-17;48842;Mamerto;pup;17-0628-081\DSC_0003;17-0628-081\DSC_0003p25;R;R;17-0628-081\DSC_0003p25_FL;Flank;FL;L;2;TRUE;1;0,2024325;RF;17-0628-081\DSC_0003p25;42392;unknown
28-Jun-17;48842;Mamerto;pup;17-0628-081\DSC_0972;17-0628-081\DSC_0972p35;L;L;17-0628-081\DSC_0972p35_FL;Flank;FL;L;7;TRUE;1;0,2019929;LF;17-0628-081\DSC_0972p35;42393;unknown
28-Jun-17;48843;Ursula;adult;17-0628-082\DSC_0992;17-0628-082\DSC_0992p44;L;L;17-0628-082\DSC_0992p44_FL;Flank;FL;L;5;TRUE;1;0,2742316;LF;17-0628-082\DSC_0992p44;42394;female
28-Jun-17;48846;Elquinto;pup;17-0628-086\DSC_0034;17-0628-086\DSC_0034p44;L;L;17-0628-086\DSC_0034p44_FL;Flank;FL;L;28;TRUE;1;0,2122963;LF;17-0628-086\DSC_0034p44;42396;unknown
28-Jun-17;48847;17-0628-087;pup;17-0628-087\DSC_0037;17-0628-087\DSC_0037p45;L;L;17-0628-087\DSC_0037p45_FL;Flank;FL;L;22;TRUE;14;0,2145249;LF;17-0628-087\DSC_0037p45;42397;unknown
28-Jun-17;48852;Curry;pup;17-0628-094\DSC_0096;17-0628-094\DSC_0096p45;R;R;17-0628-094\DSC_0096p45_FL;Flank;FL;L;9;TRUE;1;0,2872598;RF;17-0628-094\DSC_0096p45;42398;unknown
28-Jun-17;48854;Delahuerta;pup;17-0628-095\DSC_0120;17-0628-095\DSC_0120p44;L;L;17-0628-095\DSC_0120p44_FL;Flank;FL;L;6;TRUE;1;0,2203235;LF;17-0628-095\DSC_0120p44;42399;unknown
28-Jun-17;48858;Leovigildo;pup;17-0628-100\DSC_0154;17-0628-100\DSC_0154p55;R;R;17-0628-100\DSC_0154p55_FL;Flank;FL;L;2;TRUE;1;0,3559033;RF;17-0628-100\DSC_0154p55;42400;unknown
28-Jun-17;48862;Xavi;pup;17-0628-105\DSC_0184;17-0628-105\DSC_0184p67;L;L;17-0628-105\DSC_0184p67_FL;Flank;FL;L;23;TRUE;22;0,3432831;LF;17-0628-105\DSC_0184p67;42401;unknown
28-Jun-17;48870;Spaceship;pup;17-0628-111\DSC_0248;17-0628-111\DSC_0248p25;L;L;17-0628-111\DSC_0248p25_FL;Flank;FL;L;4;TRUE;1;0,2128361;LF;17-0628-111\DSC_0248p25;42402;unknown
28-Jun-17;48872;Adalberto;pup;17-0628-114\DSC_0439;17-0628-114\DSC_0439p44;R;R;17-0628-114\DSC_0439p44_FL;Flank;FL;L;30;TRUE;1;0,3061881;RF;17-0628-114\DSC_0439p44;42403;unknown
28-Jun-17;48872;Adalberto;pup;17-0628-114\DSC_0505;17-0628-114\DSC_0505p35;L;L;17-0628-114\DSC_0505p35_FL;Flank;FL;L;41;TRUE;1;0,2862196;LF;17-0628-114\DSC_0505p35;42404;unknown
28-Jun-17;48888;Chopito;pup;17-0628-139\DSC_0572;17-0628-139\DSC_0572p44;L;L;17-0628-139\DSC_0572p44_FL;Flank;FL;L;15;TRUE;1;0,2632752;LF;17-0628-139\DSC_0572p44;42406;unknown
28-Jun-17;48889;Oxford;pup;17-0628-140\DSC_0553;17-0628-140\DSC_0553p23;L;L;17-0628-140\DSC_0553p23_FL;Flank;FL;L;10;TRUE;1;0,2894747;LF;17-0628-140\DSC_0553p23;42407;unknown
28-Jun-17;48889;Oxford;pup;17-0628-140\DSC_0587;17-0628-140\DSC_0587p55;R;R;17-0628-140\DSC_0587p55_FL;Flank;FL;L;11;TRUE;1;0,2226919;RF;17-0628-140\DSC_0587p55;42409;unknown
28-Jun-17;48891;Jella;juv;17-0628-142\DSC_0585;17-0628-142\DSC_0585p45;L;L;17-0628-142\DSC_0585p45_FL;Flank;FL;L;4;TRUE;1;0,3749457;LF;17-0628-142\DSC_0585p45;42408;female
28-Jun-17;48892;Bulgur;adult;17-0628-144\DSC_0192;17-0628-144\DSC_0192p34;L;L;17-0628-144\DSC_0192p34_FL;Flank;FL;L;8;TRUE;1;0,3314866;LF;17-0628-144\DSC_0192p34;42421;female
28-Jun-17;48893;Pansin;pup;17-0628-146\DSC_0729;17-0628-146\DSC_0729p55;R;R;17-0628-146\DSC_0729p55_FL;Flank;FL;L;4;TRUE;1;0,2052916;RF;17-0628-146\DSC_0729p55;42410;unknown
28-Jun-17;48895;Mejicano;pup;17-0628-148\DSC_0654;17-0628-148\DSC_0654p54;R;R;17-0628-148\DSC_0654p54_FL;Flank;FL;L;6;TRUE;1;0,2540132;RF;17-0628-148\DSC_0654p54;42411;unknown
28-Jun-17;48896;Modesto;pup;17-0628-150\DSC_0666;17-0628-150\DSC_0666p45;L;L;17-0628-150\DSC_0666p45_FL;Flank;FL;L;5;TRUE;1;0,2153247;LF;17-0628-150\DSC_0666p45;42412;unknown
28-Jun-17;48899;Okido;pup;17-0628-158\DSC_0808;17-0628-158\DSC_0808p64;R;R;17-0628-158\DSC_0808p64_FL;Flank;FL;L;39;TRUE;1;0,2901115;RF;17-0628-158\DSC_0808p64;42413;unknown
28-Jun-17;48900;Yakimono;pup;17-0628-162\DSC_0773;17-0628-162\DSC_0773p35;L;L;17-0628-162\DSC_0773p35_FL;Flank;FL;L;13;TRUE;1;0,3882729;LF;17-0628-162\DSC_0773p35;42414;unknown
28-Jun-17;48905;Occipital;pup;17-0628-169\DSC_0847;17-0628-169\DSC_0847p75;L;L;17-0628-169\DSC_0847p75_FL;Flank;FL;L;49;TRUE;1;0,3568455;LF;17-0628-169\DSC_0847p75;42415;unknown
28-Jun-17;48918;Petra;pup;17-0628-183\DSC_0997;17-0628-183\DSC_0997p45;L;L;17-0628-183\DSC_0997p45_FL;Flank;FL;L;34;TRUE;1;0,3121618;LF;17-0628-183\DSC_0997p45;42416;unknown
28-Jun-17;48919;Miercoles;adult;17-0628-184\DSC_0006;17-0628-184\DSC_0006p56;R;R;17-0628-184\DSC_0006p56_FL;Flank;FL;L;6;TRUE;1;0,3400518;RF;17-0628-184\DSC_0006p56;42418;female
28-Jun-17;48934;Nostoc;pup;17-0628-197\DSC_0120;17-0628-197\DSC_0120p44;L;L;17-0628-197\DSC_0120p44_FL;Flank;FL;L;22;TRUE;1;0,2886561;LF;17-0628-197\DSC_0120p44;42419;unknown
28-Jun-17;48936;Calabaza;adult;17-0628-200\DSC_0373;17-0628-200\DSC_0373p55;R;R;17-0628-200\DSC_0373p55_FL;Flank;FL;L;6;TRUE;1;0,3793313;RF;17-0628-200\DSC_0373p55;42422;female
28-Jun-17;48812;Tris tras;pup;17-0628-201\DSC_0166;17-0628-201\DSC_0166p55;R;R;17-0628-201\DSC_0166p55_FL;Flank;FL;L;4;TRUE;3;0,2867686;RF;17-0628-201\DSC_0166p55;42420;unknown
28-Jun-17;48955;Xavi;pup;17-0628-227\DSC_0389;17-0628-227\DSC_0389p35;L;L;17-0628-227\DSC_0389p35_FL;Flank;FL;L;4;TRUE;1;0,4039486;LF;17-0628-227\DSC_0389p35;42423;unknown
28-Jun-17;48958;Simba;pup;17-0628-233\DSC_0434;17-0628-233\DSC_0434p54;R;R;17-0628-233\DSC_0434p54_FL;Flank;FL;L;7;TRUE;1;0,3106826;RF;17-0628-233\DSC_0434p54;42424;unknown
28-Jun-17;48959;Velero;adult;17-0628-238\DSC_0462;17-0628-238\DSC_0462p34;L;L;17-0628-238\DSC_0462p34_FL;Flank;FL;L;6;TRUE;6;0,262205;LF;17-0628-238\DSC_0462p34;42425;unknown
28-Jun-17;48963;Cemento;pup;17-0628-243\DSC_0502;17-0628-243\DSC_0502p35;R;R;17-0628-243\DSC_0502p35_FL;Flank;FL;L;3;TRUE;1;0,2657404;RF;17-0628-243\DSC_0502p35;42426;unknown
28-Jun-17;48965;Frigopie;pup;17-0628-245\DSC_0514;17-0628-245\DSC_0514p65;L;L;17-0628-245\DSC_0514p65_FL;Flank;FL;L;5;TRUE;1;0,2930667;LF;17-0628-245\DSC_0514p65;42427;unknown
28-Jun-17;48776;Poison;pup;17-0628-300\DSC_0207;17-0628-300\DSC_0207p36;R;R;17-0628-300\DSC_0207p36_FL;Flank;FL;L;15;TRUE;1;0,2834647;RF;17-0628-300\DSC_0207p36;42374;unknown
28-Jun-17;48917;Almohadilla;pup;17-0628-301\DSC_0988;17-0628-301\DSC_0988p35;L;L;17-0628-301\DSC_0988p35_FL;Flank;FL;L;28;TRUE;1;0,3617285;LF;17-0628-301\DSC_0988p35;42417;unknown
29-Jun-17;48993;Tara;pup;17-0629-018\DSC_0156;17-0629-018\DSC_0156p55;R;R;17-0629-018\DSC_0156p55_FL;Flank;FL;L;6;TRUE;1;0,2624397;RF;17-0629-018\DSC_0156p55;42428;unknown
29-Jun-17;48993;Tara;pup;17-0629-018\DSC_0225;17-0629-018\DSC_0225p55;L;L;17-0629-018\DSC_0225p55_FL;Flank;FL;L;50;TRUE;1;0,2528004;LF;17-0629-018\DSC_0225p55;42430;unknown
29-Jun-17;48995;Martinez;pup;17-0629-019\DSC_0177;17-0629-019\DSC_0177p55;R;R;17-0629-019\DSC_0177p55_FL;Flank;FL;L;7;TRUE;1;0,335532;RF;17-0629-019\DSC_0177p55;42429;unknown
29-Jun-17;48998;Ceniza;pup;17-0629-021\DSC_0765;17-0629-021\DSC_0765p35;L;L;17-0629-021\DSC_0765p35_FL;Flank;FL;L;5;TRUE;2;0,373847;LF;17-0629-021\DSC_0765p35;42435;unknown
29-Jun-17;49001;Renacuajo;pup;17-0629-022\DSC_0241;17-0629-022\DSC_0241p45;L;L;17-0629-022\DSC_0241p45_FL;Flank;FL;L;42;TRUE;1;0,2368088;LF;17-0629-022\DSC_0241p45;42431;unknown
29-Jun-17;49009;Dorito;pup;17-0629-028\DSC_0303;17-0629-028\DSC_0303p44;L;L;17-0629-028\DSC_0303p44_FL;Flank;FL;L;7;TRUE;6;0,3130322;LF;17-0629-028\DSC_0303p44;42432;unknown
29-Jun-17;49023;Gamuza;pup;17-0629-039\DSC_0442;17-0629-039\DSC_0442p65;L;L;17-0629-039\DSC_0442p65_FL;Flank;FL;L;4;TRUE;1;0,2654248;LF;17-0629-039\DSC_0442p65;42433;unknown
29-Jun-17;49035;Lenteja;adult;17-0629-047\DSC_0547;17-0629-047\DSC_0547p55;R;R;17-0629-047\DSC_0547p55_FL;Flank;FL;L;5;TRUE;1;0,3217264;RF;17-0629-047\DSC_0547p55;42434;unknown
29-Jun-17;49065;Lagrimitas;pup;17-0629-081\DSC_0866;17-0629-081\DSC_0866p35;L;L;17-0629-081\DSC_0866p35_FL;Flank;FL;L;4;TRUE;1;0,3303696;LF;17-0629-081\DSC_0866p35;42436;unknown
30-Jun-17;49070;Ulva;pup;17-0630-007\DSC_0044;17-0630-007\DSC_0044p54;R;R;17-0630-007\DSC_0044p54_FL;Flank;FL;L;7;TRUE;1;0,3103206;RF;17-0630-007\DSC_0044p54;42437;unknown
30-Jun-17;49078;Curry;pup;17-0630-014\DSC_0086;17-0630-014\DSC_0086p34;L;L;17-0630-014\DSC_0086p34_FL;Flank;FL;L;2;TRUE;1;0,1912392;LF;17-0630-014\DSC_0086p34;42438;unknown
30-Jun-17;49080;Ballenato;pup;17-0630-016\DSC_0102;17-0630-016\DSC_0102p55;R;R;17-0630-016\DSC_0102p55_FL;Flank;FL;L;15;TRUE;1;0,2277305;RF;17-0630-016\DSC_0102p55;42439;unknown
30-Jun-17;49083;Lagrimitas;pup;17-0630-018\DSC_0475;17-0630-018\DSC_0475p55;R;R;17-0630-018\DSC_0475p55_FL;Flank;FL;L;2;TRUE;1;0,3386301;RF;17-0630-018\DSC_0475p55;42440;unknown
30-Jun-17;49085;Okido;pup;17-0630-022\DSC_0138;17-0630-022\DSC_0138p45;L;L;17-0630-022\DSC_0138p45_FL;Flank;FL;L;11;TRUE;1;0,2449026;LF;17-0630-022\DSC_0138p45;42441;unknown
30-Jun-17;49089;Jirafa;pup;17-0630-028\DSC_0177;17-0630-028\DSC_0177p35;L;L;17-0630-028\DSC_0177p35_FL;Flank;FL;L;8;TRUE;1;0,2778973;LF;17-0630-028\DSC_0177p35;42442;unknown
30-Jun-17;49091;Bambi;pup;17-0630-030\DSC_0208;17-0630-030\DSC_0208p55;R;R;17-0630-030\DSC_0208p55_FL;Flank;FL;L;2;TRUE;1;0,2308849;RF;17-0630-030\DSC_0208p55;42443;unknown
30-Jun-17;49092;Elastico;pup;17-0630-034\DSC_0223;17-0630-034\DSC_0223p55;R;R;17-0630-034\DSC_0223p55_FL;Flank;FL;L;4;TRUE;1;0,3276253;RF;17-0630-034\DSC_0223p55;42444;unknown
30-Jun-17;49095;Ramen;pup;17-0630-035\DSC_0356;17-0630-035\DSC_0356p65;L;L;17-0630-035\DSC_0356p65_FL;Flank;FL;L;28;TRUE;1;0,1630701;LF;17-0630-035\DSC_0356p65;42445;unknown
30-Jun-17;49110;Hanger;pup;17-0630-054\DSC_0424;17-0630-054\DSC_0424p45;L;L;17-0630-054\DSC_0424p45_FL;Flank;FL;L;5;TRUE;1;0,2858021;LF;17-0630-054\DSC_0424p45;42446;unknown
30-Jun-17;49139;Ursula;adult;17-0630-078\DSC_0588;17-0630-078\DSC_0588p54;R;R;17-0630-078\DSC_0588p54_FL;Flank;FL;L;4;TRUE;3;0,499756;RF;17-0630-078\DSC_0588p54;42447;female
30-Jun-17;49149;Filomeno;pup;17-0630-084\DSC_0647;17-0630-084\DSC_0647p54;R;R;17-0630-084\DSC_0647p54_FL;Flank;FL;L;8;TRUE;1;0,201611;RF;17-0630-084\DSC_0647p54;42451;unknown
30-Jun-17;49153;Huevofrito;pup;17-0630-086\DSC_0672;17-0630-086\DSC_0672p35;L;L;17-0630-086\DSC_0672p35_FL;Flank;FL;L;14;TRUE;1;0,2398837;LF;17-0630-086\DSC_0672p35;42452;unknown
30-Jun-17;49160;Volcan;adult;17-0630-093\DSC_0729;17-0630-093\DSC_0729p35;L;L;17-0630-093\DSC_0729p35_FL;Flank;FL;L;5;TRUE;1;0,2699201;LF;17-0630-093\DSC_0729p35;42453;unknown
30-Jun-17;49140;Frigopie;pup;17-0630-200\DSC_0598;17-0630-200\DSC_0598p64;R;R;17-0630-200\DSC_0598p64_FL;Flank;FL;L;9;TRUE;2;0,3198723;RF;17-0630-200\DSC_0598p64;42448;unknown
01-Jul-17;49166;Cereales;pup;17-0701-002\DSC_0157;17-0701-002\DSC_0157p35;L;L;17-0701-002\DSC_0157p35_FL;Flank;FL;L;16;TRUE;7;0,3546744;LF;17-0701-002\DSC_0157p35;42456;unknown
01-Jul-17;49167;Carmen;pup;17-0701-003\DSC_0170;17-0701-003\DSC_0170p57;R;R;17-0701-003\DSC_0170p57_FL;Flank;FL;L;6;TRUE;6;0,238397;RF;17-0701-003\DSC_0170p57;42457;unknown
01-Jul-17;49178;Tomate;adult;17-0701-015\DSC_0122;17-0701-015\DSC_0122p45;R;R;17-0701-015\DSC_0122p45_FL;Flank;FL;L;9;TRUE;1;0,4311953;RF;17-0701-015\DSC_0122p45;42680;female
01-Jul-17;49184;Driepup;pup;17-0701-015\DSC_0129;17-0701-015\DSC_0129p53;L;L;17-0701-015\DSC_0129p53_FL;Flank;FL;L;4;TRUE;9;0,2823223;LF;17-0701-015\DSC_0129p53;42455;unknown
01-Jul-17;49196;Otroblond;pup;17-0701-030\DSC_0286;17-0701-030\DSC_0286p65;L;L;17-0701-030\DSC_0286p65_FL;Flank;FL;L;6;TRUE;8;0,2024489;LF;17-0701-030\DSC_0286p65;42458;unknown
01-Jul-17;49204;Retrasadito;pup;17-0701-038\DSC_0392;17-0701-038\DSC_0392p35;L;L;17-0701-038\DSC_0392p35_FL;Flank;FL;L;7;TRUE;1;0,3164696;LF;17-0701-038\DSC_0392p35;42459;unknown
01-Jul-17;49215;Bulgur;adult;17-0701-048\DSC_0374;17-0701-048\DSC_0374p35;L;L;17-0701-048\DSC_0374p35_FL;Flank;FL;L;9;TRUE;1;0,4697675;LF;17-0701-048\DSC_0374p35;42474;female
01-Jul-17;49217;Jacinta;pup;17-0701-050\DSC_0510;17-0701-050\DSC_0510p43;L;L;17-0701-050\DSC_0510p43_FL;Flank;FL;L;7;TRUE;2;0,3148052;LF;17-0701-050\DSC_0510p43;42460;unknown
01-Jul-17;49230;Lip;pup;17-0701-061\DSC_0669;17-0701-061\DSC_0669p56;L;L;17-0701-061\DSC_0669p56_FL;Flank;FL;L;2;TRUE;1;0,1973436;LF;17-0701-061\DSC_0669p56;42461;unknown
01-Jul-17;49233;Bruselas;adult;17-0701-065\DSC_0666;17-0701-065\DSC_0666p45;L;L;17-0701-065\DSC_0666p45_FL;Flank;FL;L;6;TRUE;1;0,254474;LF;17-0701-065\DSC_0666p45;42462;female
01-Jul-17;49244;Lunes 33;adult;17-0701-073\DSC_0726;17-0701-073\DSC_0726p45;L;L;17-0701-073\DSC_0726p45_FL;Flank;FL;L;10;TRUE;1;0,2975869;LF;17-0701-073\DSC_0726p45;42463;female
01-Jul-17;49254;Guateque;pup;17-0701-081\DSC_0773;17-0701-081\DSC_0773p65;R;R;17-0701-081\DSC_0773p65_FL;Flank;FL;L;2;TRUE;1;0,2762109;RF;17-0701-081\DSC_0773p65;42464;unknown
01-Jul-17;49245;Yakimono;pup;17-0701-084\DSC_0830;17-0701-084\DSC_0830p65;R;R;17-0701-084\DSC_0830p65_FL;Flank;FL;L;3;TRUE;3;0,2450014;RF;17-0701-084\DSC_0830p65;42465;unknown
01-Jul-17;49275;Ermilio;pup;17-0701-097\DSC_0980;17-0701-097\DSC_0980p55;L;L;17-0701-097\DSC_0980p55_FL;Flank;FL;L;11;TRUE;2;0,2665854;LF;17-0701-097\DSC_0980p55;42466;unknown
01-Jul-17;49282;Mantequilla;adult;17-0701-104\DSC_0044;17-0701-104\DSC_0044p36;L;L;17-0701-104\DSC_0044p36_FL;Flank;FL;L;6;TRUE;1;0,2331608;LF;17-0701-104\DSC_0044p36;42467;female
01-Jul-17;49282;Mantequilla;adult;17-0701-104\DSC_0103;17-0701-104\DSC_0103p66;R;R;17-0701-104\DSC_0103p66_FL;Flank;FL;L;2;TRUE;1;0,2762209;RF;17-0701-104\DSC_0103p66;42468;female
01-Jul-17;49287;Oot;pup;17-0701-111\DSC_0103;17-0701-111\DSC_0103p46;R;R;17-0701-111\DSC_0103p46_FL;Flank;FL;L;4;TRUE;1;0,1557796;RF;17-0701-111\DSC_0103p46;42469;unknown
01-Jul-17;49289;Tardia;adult;17-0701-115\DSC_0166;17-0701-115\DSC_0166p26;L;L;17-0701-115\DSC_0166p26_FL;Flank;FL;L;4;TRUE;4;0,2962449;LF;17-0701-115\DSC_0166p26;42470;female
01-Jul-17;49289;Tardia;adult;17-0701-115\DSC_0258;17-0701-115\DSC_0258p65;R;R;17-0701-115\DSC_0258p65_FL;Flank;FL;L;40;TRUE;7;0,3474836;RF;17-0701-115\DSC_0258p65;42471;female
01-Jul-17;49297;Mokachino;adult;17-0701-127\DSC_0232;17-0701-127\DSC_0232p64;R;R;17-0701-127\DSC_0232p64_FL;Flank;FL;L;2;TRUE;1;0,3309861;RF;17-0701-127\DSC_0232p64;42472;unknown
01-Jul-17;49303;Aliencita;adult;17-0701-138\DSC_0338;17-0701-138\DSC_0338p65;R;R;17-0701-138\DSC_0338p65_FL;Flank;FL;L;3;TRUE;4;0,4366912;RF;17-0701-138\DSC_0338p65;42473;female
01-Jul-17;49318;Renacuajo;pup;17-0701-155\DSC_0629;17-0701-155\DSC_0629p55;L;L;17-0701-155\DSC_0629p55_FL;Flank;FL;L;8;TRUE;6;0,305096;LF;17-0701-155\DSC_0629p55;42475;unknown
02-Jul-17;49334;Spaceship;pup;17-0702-017\DSC_0147;17-0702-017\DSC_0147p64;R;R;17-0702-017\DSC_0147p64_FL;Flank;FL;L;42;TRUE;1;0,2297167;RF;17-0702-017\DSC_0147p64;42476;unknown
02-Jul-17;49337;Oot;pup;17-0702-019\DSC_0244;17-0702-019\DSC_0244p43;L;L;17-0702-019\DSC_0244p43_FL;Flank;FL;L;1;TRUE;1;0,2184723;LF;17-0702-019\DSC_0244p43;42478;unknown
02-Jul-17;49339;Ranura;adult;17-0702-021\DSC_0206;17-0702-021\DSC_0206p55;R;R;17-0702-021\DSC_0206p55_FL;Flank;FL;L;18;TRUE;1;0,2312229;RF;17-0702-021\DSC_0206p55;42477;female
02-Jul-17;49350;Fresa;adult;17-0702-029\DSC_0338;17-0702-029\DSC_0338p54;R;R;17-0702-029\DSC_0338p54_FL;Flank;FL;L;17;TRUE;1;0,300396;RF;17-0702-029\DSC_0338p54;42479;female
02-Jul-17;49362;Martinez;pup;17-0702-034\DSC_0437;17-0702-034\DSC_0437p45;L;L;17-0702-034\DSC_0437p45_FL;Flank;FL;L;29;TRUE;1;0,2646536;LF;17-0702-034\DSC_0437p45;42480;unknown
02-Jul-17;49363;Boniato;adult;17-0702-035\DSC_0454;17-0702-035\DSC_0454p55;R;R;17-0702-035\DSC_0454p55_FL;Flank;FL;L;5;TRUE;1;0,301189;RF;17-0702-035\DSC_0454p55;42481;female
02-Jul-17;49365;Okido;pup;17-0702-039\DSC_0493;17-0702-039\DSC_0493p34;L;L;17-0702-039\DSC_0493p34_FL;Flank;FL;L;17;TRUE;1;0,3560149;LF;17-0702-039\DSC_0493p34;42482;unknown
02-Jul-17;49366;Jirafa;pup;17-0702-040\DSC_0510;17-0702-040\DSC_0510p55;R;R;17-0702-040\DSC_0510p55_FL;Flank;FL;L;18;TRUE;10;0,2221105;RF blond;17-0702-040\DSC_0510p55;42483;unknown
02-Jul-17;49381;Huevofrito;pup;17-0702-050\DSC_0654;17-0702-050\DSC_0654p45;L;L;17-0702-050\DSC_0654p45_FL;Flank;FL;L;15;TRUE;1;0,2757349;LF;17-0702-050\DSC_0654p45;42484;unknown
02-Jul-17;49385;Coloretes;pup;17-0702-053\DSC_0702;17-0702-053\DSC_0702p45;L;L;17-0702-053\DSC_0702p45_FL;Flank;FL;L;7;TRUE;1;0,2385262;LF;17-0702-053\DSC_0702p45;42485;unknown
02-Jul-17;49395;JB;pup;17-0702-060\DSC_0778;17-0702-060\DSC_0778p55;L;L;17-0702-060\DSC_0778p55_FL;Flank;FL;L;4;TRUE;1;0,3038776;LF;17-0702-060\DSC_0778p55;42486;unknown
02-Jul-17;49401;Nautilus;adult;17-0702-063\DSC_0845;17-0702-063\DSC_0845p54;R;R;17-0702-063\DSC_0845p54_FL;Flank;FL;L;30;TRUE;1;0,4777229;RF;17-0702-063\DSC_0845p54;42487;male
02-Jul-17;49403;Mokachino;adult;17-0702-068\DSC_0889;17-0702-068\DSC_0889p65;R;R;17-0702-068\DSC_0889p65_FL;Flank;FL;L;10;TRUE;1;0,3870797;RF;17-0702-068\DSC_0889p65;42488;unknown
02-Jul-17;49394;Dorito;pup;17-0702-095\DSC_0350;17-0702-095\DSC_0350p44;R;R;17-0702-095\DSC_0350p44_FL;Flank;FL;L;4;TRUE;1;0,3271255;RF;17-0702-095\DSC_0350p44;42489;unknown
03-Jul-17;49438;Jirafa;pup;17-0703-001\DSC_0132;17-0703-001\DSC_0132p34;R;R;17-0703-001\DSC_0132p34_FL;Flank;FL;L;8;TRUE;1;0,2696806;RF;17-0703-001\DSC_0132p34;42490;unknown
03-Jul-17;49452;Curry;pup;17-0703-010\DSC_0647;17-0703-010\DSC_0647p35;L;L;17-0703-010\DSC_0647p35_FL;Flank;FL;L;36;TRUE;1;0,2291715;LF;17-0703-010\DSC_0647p35;42494;unknown
03-Jul-17;49458;Flash;pup;17-0703-014\DSC_0697;17-0703-014\DSC_0697p45;L;L;17-0703-014\DSC_0697p45_FL;Flank;FL;L;15;TRUE;1;0,2614574;LF;17-0703-014\DSC_0697p45;42495;unknown
03-Jul-17;49468;Aquarius;pup;17-0703-016\DSC_0219;17-0703-016\DSC_0219p45;L;L;17-0703-016\DSC_0219p45_FL;Flank;FL;L;9;TRUE;1;0,3148388;LF;17-0703-016\DSC_0219p45;42491;unknown
03-Jul-17;49455;Casper;pup;17-0703-021\DSC_0263;17-0703-021\DSC_0263p56;R;R;17-0703-021\DSC_0263p56_FL;Flank;FL;L;6;TRUE;1;0,2911995;RF;17-0703-021\DSC_0263p56;42492;unknown
03-Jul-17;49477;Ceniza;pup;17-0703-024\DSC_0462;17-0703-024\DSC_0462p15;L;L;17-0703-024\DSC_0462p15_FL;Flank;FL;L;12;TRUE;1;0,3169439;LF;17-0703-024\DSC_0462p15;42505;unknown
03-Jul-17;49488;Renacuajo;pup;17-0703-031\DSC_0492;17-0703-031\DSC_0492p65;R;R;17-0703-031\DSC_0492p65_FL;Flank;FL;L;26;TRUE;1;0,2774191;RF;17-0703-031\DSC_0492p65;42493;unknown
03-Jul-17;49503;Kebab;adult;17-0703-045\DSC_0734;17-0703-045\DSC_0734p64;R;R;17-0703-045\DSC_0734p64_FL;Flank;FL;L;7;TRUE;1;0,346536;RF;17-0703-045\DSC_0734p64;42496;unknown
03-Jul-17;49503;Kebab;adult;17-0703-045\DSC_0752;17-0703-045\DSC_0752p34;L;L;17-0703-045\DSC_0752p34_FL;Flank;FL;L;3;TRUE;1;0,3682466;LF;17-0703-045\DSC_0752p34;42497;unknown
03-Jul-17;49508;Epifanio;pup;17-0703-049\DSC_0783;17-0703-049\DSC_0783p44;L;L;17-0703-049\DSC_0783p44_FL;Flank;FL;L;7;TRUE;1;0,3238165;LF;17-0703-049\DSC_0783p44;42498;unknown
